"Name","PC Datalog - 20/04/2013 - 15:14:57"

"Section Time","Accel Fuel","AFR Target","AirCon Fuel Trim","Anti-Lag Fuel","Crank Enrich","Drive Fuel Trim","Eng Fan Trim ","FTrim Cyl #1","FTrim Cyl #2","FTrim Cyl #3","FTrim Cyl #4","FTrim Cyl #5","FTrim Cyl #6","FTrim Cyl #7","FTrim Cyl #8","Fuel 4D Table","Fuel 5D Table","Fuel Table1","Fuel Table1","Fuel Table2","Fuel Table2","IAT Fuel Corr.","Inj Actual PW","Inj Deadtime","Inj Deadtime(Sec)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Inj Timing","Injector PW (Sec)","Lambda  Fuel  Corr.","Lambda Status 1","Post Start Enrich","Prime Fuel","Sec Inj Table","Wake-Up Status","Wake-Up Width","Warm-Up Enrich","4D Ign Trim","5D Ign Trim","Anti-Lag Ign Trim","Dwell Time","ECT Ign Trim","IAT Ign Trim","Ign Angle","Ign Table1","Ign Table1","Ign Table2","Ign Table2","Ignition Idle Control","Launch Ign Trim","Overrun Ign Trim","Trailing Split","CL Stepper Limit","GP RPM Limit1","Launch Limit","MAP Limit","MAP Limit","Max Ignition","Overrun Fuel Cut","RPM Limit","RPM Limit","Speed Limit","Under Voltage","Voltage Limit","A1 - ISC Sol. Slave","A2 - ISC Solenoid","A3 - GP Output ","A4 - Boost Solenoid","A5 - OFF","A6 - OFF","A7 - OFF","A8 - OFF","AF1 - Injection","AF2 - Injection","AF3 - Injection","AF4 - Injection","AF5 - Injection","AF6 - Injection","AF7 - Engine Fan","AF8 - Fuel Pump","AI1 - Ignition","AI2 - Ignition","AI3 - Ignition","AI4 - Ignition","Boost Status","Boost Target","ECT WGate Comp","ECU Hold Power","FP Speed (%DC)","IAT WGate Comp","Idle Position","Idle Status","Idle Target","WGate DC","DI 1 - Speed","DI 1 Frequency","DI 2 - Speed","DI 2 Frequency","DI 3 - Start Position","DI 3 Frequency","DI 4 - Air Con Request","DI 4 Frequency","DI 5 - GP Input","DI 5 Frequency","DI 6 - GP Input","DI 6 Frequency","Gear","Gear Ratio Calc.","Gear Ratio Status","Speed Off -DI3","Speed -DI1","Speed -DI2","Speed Off -DI4","Speed Off -DI5","Speed Off -DI6","An T1 - Inlet Air Temp","An T2 - Engine Coolant Temp","An T3 - Engine Oil Temp","An V1 - MAP Sensor","An V2 - TPS (Main)","An V3 - OFF","An V4 - WideBand","An V5 - GP Input","An V6 - Fuel Pressure","An T1 - Inlet Air Temp","An T2 - Engine Coolant Temp","An T3 - Engine Oil Temp","An V DI10 - OFF","An V DI11 - OFF","An V DI6 - Fuel Pressure","An V DI7 - OFF","An V DI8 - OFF","An V DI9 - OFF","An V1 - MAP Sensor","An V2 - TPS (Main)","An V3 - OFF","An V4 - WideBand","An V5 - GP Input","An V6 - Fuel Pressure","BAP","Batt Voltage","ECT","FP (Main)","FP (Sub)","IAT","MAP","Mass per Cyl (x100)","MGP","TP (Main)","TP (Sub)","TP Delta Max","ECCS Sync","Engine Speed","Trig1 Err Counter","Trig1 Signal","Trig2 Signal","Anti-Lag Status","Flat Shifting Status","Launch Control Status","TP Cal Status","Exh / LH Err Counter","Exh / LH Posn","Exh / LH Signal","Exh / LH Solenoid","Exh / LH Sys Status","Exh LH Target","Exh RH Err Counter","Exh RH Posn","Exh RH Signal","Exh RH Solenoid","Exh RH Sys Status","Exh RH Target","Inlet / LH Err Counter","Inlet / LH Posn","Inlet / LH Signal","Inlet / LH Solenoid","Inlet / LH Sys Status","Inlet / LH Target","Inlet RH Err Counter","Inlet RH Posn","Inlet RH Signal","Inlet RH Solenoid","Inlet RH Sys Status","Inlet RH Target","3.3V Internal","5V Analog Supply","Analog Supply","Data Count Error","Data Page Error","DataFlash Chksum ","ECU Temperature","Fuel Calculation","Hardware Block 1","Hardware Block 2","Hardware Block 3","Password Protection","Table Allocation","Trig1 Arming","Trig2 Arming","An V DI1 - MAP Sensor","An V DI2 - TPS (Main)","An V DI3 - OFF","An V DI4 - WideBand","An V DI5 - GP Input","% Ethanol","Aux Fuel #5","Aux Fuel #6","Aux Fuel #7","Aux Fuel #8","Differential Fuel Pressure","Ethanol Temp.","Gear Cut Fuel","Inj Effective PW","Launch Fuel","WideBand 1","WideBand 2","WideBand Avg","Gear Cut Ign Trim","ITrim Cyl #1","ITrim Cyl #2","ITrim Cyl #3","ITrim Cyl #4","ITrim Cyl #5","ITrim Cyl #6","ITrim Cyl #7","ITrim Cyl #8","Limit Ign Trim","Traction Ign Trim","Transient Ign Trim","Anti-Lag Cyclic Idle","Anti-Lag Ign Cut","E-Throttle Limit","GP RPM Limit2","Limits Flags Word","Percentage FCut","Percentage ICut","Traction Limit","A9 - OFF","Active Boost Table","AI5 - Ignition","AI6 - Ignition","AI7 - Tacho","AI8 - CE light","D-Gain","Gear WGate Comp","Idle Target Error","I-Gain","P-Gain","VA1 - OFF","VA2 - OFF","VA3 - OFF","Cruise Switch Mode","DI 10 - OFF","DI 7 - Ignition Switch","DI 8 - OFF","DI 9 - OFF","Digital Input 11","Digital Input 12","Slip","An T4 - OFF","An V10 - OFF","An V11 - OFF","An V7 - OFF","An V8 - OFF","An V9 - OFF","An T4 - OFF","An V10 - OFF","An V11 - OFF","An V7 - OFF","An V8 - OFF","An V9 - OFF","Fuel Pressure","MAP Delta","Mass Air Flow ","Mass per Rev(x100)","MGP (PSI)","Oil Pressure","Oil Temp.","TPS Delta","RPM Rate","AL Active Fuel Table","AL Active Ign Cut Table","AL Active Ign Table","AL Cyclic Limit","Base Target ","E-Throttle Active Table","E-Throttle Target","FP Err Accumulator","ISC CL Trim","ISC Offset","Motor Duty Cycle","TP Err Accumulator","TP/Targ Err Accumulator","Cyl1 Knk I-Trim","Cyl2 Knk I-Trim","Cyl3 Knk I-Trim","Cyl4 Knk I-Trim","Cyl5 Knk I-Trim","Cyl6 Knk I-Trim","Cyl7 Knk I-Trim","Cyl8 Knk I-Trim","Knk Counter Cyl 1","Knk Counter Cyl 2","Knk Counter Cyl 3","Knk Counter Cyl 4","Knk Counter Cyl 5","Knk Counter Cyl 6","Knk Counter Cyl 7","Knk Counter Cyl 8","Knk Level Cyl 1","Knk Level Cyl 2","Knk Level Cyl 3","Knk Level Cyl 4","Knk Level Cyl 5","Knk Level Cyl 6","Knk Level Cyl 7","Knk Level Cyl 8","Knk Sys Status","Knock Count Global","Knock Level  Global","Knock Threshold","Capacity","Logging Status","12V Internal","Aux 9/10 Status","Aux 9/10 Supply","CAS Voltage","Fault Code Count","Fault Codes","CAN AN V1","CAN AN V2","CAN AN V3","CAN AN V4","CAN AN V5","CAN AN V6","CAN AN V7","CAN AN V8","CAN Freq/Spd 1","CAN DIG #1 State","CAN Freq/Spd 2","CAN DIG #2 State","CAN Freq/Spd 3","CAN DIG #3 State","CAN Freq/Spd 4","CAN DIG #4 State","CAN DIG #5 State","CAN DIG #6 State","CAN TC Cyl 1","CAN TC Cyl 2","CAN TC Cyl 3","CAN TC Cyl 4","CAN TC Cyl 5","CAN TC Cyl 6","CAN TC Cyl 7","CAN TC Cyl 8","BUSOFF Status","Error Warning Status","LEC","BUSOFF Status","Error Warning Status","LEC","Engine Kill","Rotation Direction","Active Traction Table","Cam Angle #1","Cam Angle #2","Cam Angle #3","Cam Angle #4","Cam Angle #5","Cam Angle #6","Cam Angle #7","Cam Angle #8"
"22.992","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.1","1","0","0","4","10.161","0.493","0","41.3","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.97","0","0","11","11","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","6","230","0","0","0","-14","49","3","1075","0","1","94.8","0","0","0","0","0","0","1","0","0","0","4","50.9","0","0","134.2","0","0","0","0","12","90","69","3.5","2.59","0","11.5","492","194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.03","90","0","0","12","228","0","128","67.5","0","3.9","0","4856","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","2.98","0","0","0","0","0","0","0","0","0","0","500","-50","0","9.82","0","11.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","-0.1","0","-1000","0","1.8","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","192","2","0","0","18.5","0","69","0.1","590","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.96","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.092","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.9","1","0","0","4","11.256","0.494","0","46.9","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.99","0","0","10.5","10.5","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","7","230","0","0","0","-14","49","3","1075","14.4","1","97.3","0","0","0","0","0","0","1","0","0","0","4","51.3","0","0","137.8","0","0","0","0","12","90","69","3.83","2.55","0","11.5","505","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.01","90","0","0","12","247","0","147","67.2","0","3.9","0","4988","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","490","-50","0","10.786","0","11.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","-0.6","-3.9","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","187","2","0","0","21.4","0","69","-0.3","1140","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.96","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.192","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.2","1","0","0","4","11.936","0.494","0","50.7","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.97","0","0","9.7","9.6","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","7","230","0","0","0","-13","49","3","1075","5.8","1","98.9","0","0","0","0","0","0","1","0","0","0","4","51.2","0","0","140","0","0","0","0","12","90","69","4.1","2.4","0","11.4","495","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.01","90","0","0","12","261","0","161","61.9","0","3.9","0","5135","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.01","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","475","-50","0","11.507","0","11.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","-3.7","-9.6","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","181","1","0","0","23.6","0","69","-0.7","860","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.93","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.292","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.2","1","0","0","4","11.936","0.494","0","50.7","0","360","0","0","9","0","8","0","0","0","0","0","0","0","3.97","0","0","9.7","9.6","1","0","0","0","0","0","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","7","230","0","0","0","-13","49","3","1075","5.8","1","98.9","0","0","0","0","0","0","1","0","0","0","4","51.2","0","0","140","0","0","0","0","12","90","69","4.1","2.4","0","11.4","495","181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.01","90","0","0","12","261","0","161","61.9","0","3.9","0","5135","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.01","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","475","-50","0","11.507","0","11.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","-3.7","-9.6","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","181","1","0","0","23.6","0","69","-0.7","860","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.93","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.392","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.2","1","0","0","4","12.4","0.494","0","50","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4","0","0","3.4","8.4","1","0","0","0","0","0","0","0","0","0","275","1","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","7","230","0","0","0","-13","49","3","1075","0","1","92.9","0","0","0","0","0","0","1","0","0","0","4","48.2","0","0","131.4","0","0","0","0","12","90","69","4.21","2.18","0","12.1","496","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","13.98","90","0","0","12","268","0","168","56","0","3.9","0","4826","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.01","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","475","-50","0","11.906","0","12.2","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","2","0","64","0","0","0","0","0","2","1","0","0","-1000","-7","-12.3","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","189","-6","0","0","24.3","0","69","0.3","-3350","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.93","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.492","0","11.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46.8","1","0","0","4","8.318","0.496","0","34.6","0","360","0","0","9","0","8","0","0","0","0","0","0","0","4","0","0","7.3","13.7","1","0","0","0","0","0","0","0","0","0","275","1","0","0","7500","0","0","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","6","230","0","0","0","-13","49","3","1075","80","1","98.1","0","0","0","0","0","0","1","0","0","0","4","49.7","0","0","138.9","0","0","0","0","12","90","69","3.25","1.2","0","12.6","507","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","13.98","90","0","0","12","168","0","68","11.4","0","3.9","0","5004","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","570","-50","0","6.348","0","12.6","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","2","0","35","0","0","0","0","0","2","1","155.1","0","-1000","0","6.9","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","227","-51","0","0","6.5","0","69","-7.9","2480","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.93","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.592","0","14.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","1","0","0","2.5","1.436","0.496","0","5.2","0","360","0","0","9","0","8","0","0","0","0","-1","0","0","4","0","0","20.1","23.6","1","0","0","0","0","-0.8","0","0","0","0","275","1","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","96","0","0","0","0","0","0","1","0","0","0","4","45.8","0","0","135.7","0","0","0","0","12","90","69","0.78","0.3","0","11.3","536","290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.01","90","0","0","12","44","0","-56","0","0","3.9","0","4355","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","685","-50","0","0.94","0","11.3","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","0","2","0","10","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","296","-5","0","0","-8.4","0","69","0","-5000","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.692","0","14.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","2.5","1.104","0.494","0","3.6","0","360","0","0","9","0","8","0","0","0","0","-3","0","0","4.01","0","0","11.3","16.9","1","0","0","0","0","-1.8","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","96","0","0","0","0","0","0","1","0","0","0","4","42.8","0","0","135.7","0","0","0","0","12","90","69","0.51","0.29","0","10.5","536","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.01","90","0","0","12","30","0","-70","0","0","3.9","0","3933","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","710","-50","0","0.608","0","10.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","322","0","0","0","-10.1","0","69","0","-4020","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","13.98","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.792","0","14.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","2.5","1.054","0.488","0","3.3","0","365","0","0","9","0","8","0","0","0","0","-3","0","0","3.81","0","0","15.1","21.3","1","0","0","0","0","-3","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","95.9","0","0","0","0","0","0","1","0","0","0","5","40.1","0","0","135.7","0","0","0","0","12","90","69","0.47","0.29","0","10.1","536","327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.1","90","0","0","12","28","0","-72","0","0","3.9","0","3820","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","715","-50","0","0.566","0","10.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","323","0","0","0","-10.4","0","69","0","-2460","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.03","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.892","0","14.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","1","0","0","2.5","1.03","0.488","0","3.1","0","370","0","0","9","0","8","0","0","0","0","-3","0","0","3.7","0","0","18.8","25.8","1","0","0","0","0","-4","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","95.7","0","0","0","0","0","0","1","0","0","0","5","38.7","0","0","135.3","0","0","0","0","12","90","69","0.45","0.29","0","11.2","536","329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.1","90","0","0","12","27","0","-73","0","0","0","0","3722","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","710","-50","0","0.542","0","11.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","325","0","0","0","-10.5","0","69","0","-810","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.03","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"23.992","0","15.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.9","1","0","0","2.5","1.024","0.488","0","2.9","0","380","0","0","9","0","8","0","0","0","0","-3","0","0","3.51","0","0","27","35","1","0","0","0","0","-5.2","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","93.7","0","0","0","0","0","0","1","0","0","0","5","36.5","0","0","132.4","0","0","0","0","12","90","68","0.45","0.3","0","13.9","536","292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.8","14.13","90","0","0","12","27","0","-73","0","0","0","0","3499","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","680","-50","0","0.536","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","248","0","0","0","-10.5","0","68","0","-1310","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"24.092","0","15.3","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","28","1","0","0","2.5","0.968","0.488","0","2.6","0","390","0","0","9","0","8","0","0","0","0","-3","0","0","3.22","0","0","24.8","33.7","1","0","0","0","0","-6.2","0","0","0","0","275","0","0","0","7500","0","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","-13","49","4","1075","0","1","95.3","0","0","0","0","0","0","1","0","0","0","5","34.9","0","0","135","0","0","0","0","12","90","68","0.45","0.29","0","18.7","533","216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.7","14.13","90","0","0","12","26","0","-74","0","0","0","0","3287","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.31","0","5.02","0","0","0","30","0","1","1","1","0","0","2.98","3","0","0","0","0","0","0","0","0","0","0","660","-50","0","0.48","0","18.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","-1000","0","0","0","0","0","0","0","1","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","0","220","1","0","0","-10.5","0","68","0","-1910","0","0","0","0","0.1","0","0.1","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","12.02","0","14.08","7.97","0","0","-1000","-1000","-1000","-1000","-1000","-1000","-1000","-1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
